game_id,game_date,season,day_of_week,park_id,home_team_id,vis_team_id,attendance,daynight,temp,sky,precip,wind_dir,wind_speed,field_cond,home_runs,vis_runs,total_runs,gametype
BAL200506300,2005-06-30,2005,Thursday,BAL12,BAL,CLE,27272,night,88,cloudy,,unknown,4.0,,3,9,12,regular
CHN200506300,2005-06-30,2005,Thursday,CHI11,CHN,MIL,38631,day,89,sunny,,torf,15.0,,6,10,16,regular
CIN200506300,2005-06-30,2005,Thursday,CIN09,CIN,HOU,19903,night,72,overcast,,fromcf,10.0,,2,2,4,regular
DET200506300,2005-06-30,2005,Thursday,DET05,DET,CHA,23447,day,70,,rain,rtol,9.0,wet,1,6,7,regular
FLO200506300,2005-06-30,2005,Thursday,MIA01,FLO,ATL,23147,night,77,,drizzle,unknown,0.0,wet,6,2,8,regular
NYN200506300,2005-06-30,2005,Thursday,NYC17,NYN,PHI,36667,day,80,,,fromcf,8.0,,5,3,8,regular
OAK200506300,2005-06-30,2005,Thursday,OAK01,OAK,SEA,19583,day,75,sunny,,ltor,11.0,,6,2,8,regular
SLN200506300,2005-06-30,2005,Thursday,STL09,SLN,COL,44036,night,91,cloudy,,tocf,8.0,,0,7,7,regular
TEX200506300,2005-06-30,2005,Thursday,ARL02,TEX,ANA,27466,day,97,sunny,,fromlf,15.0,,18,5,23,regular
WAS200506300,2005-06-30,2005,Thursday,WAS10,WAS,PIT,37361,day,85,cloudy,,fromcf,5.0,,7,5,12,regular
BAL200507010,2005-07-01,2005,Friday,BAL12,BAL,CLE,26407,night,91,sunny,,rtol,3.0,,1,3,4,regular
BOS200507010,2005-07-01,2005,Friday,BOS07,BOS,TOR,35302,night,68,cloudy,,rtol,6.0,,2,15,17,regular
CHN200507010,2005-07-01,2005,Friday,CHI11,CHN,WAS,38973,day,75,cloudy,,ltor,16.0,,3,4,7,regular
CIN200507010,2005-07-01,2005,Friday,CIN09,CIN,HOU,24923,night,82,cloudy,,tocf,11.0,,7,10,17,regular
DET200507010,2005-07-01,2005,Friday,DET05,DET,NYA,40776,night,74,cloudy,,tolf,15.0,,10,2,12,regular
KCA200507010,2005-07-01,2005,Friday,KAN06,KCA,ANA,17893,night,81,sunny,,fromlf,8.0,,0,5,5,regular
LAN200507010,2005-07-01,2005,Friday,LOS03,LAN,ARI,48306,night,67,sunny,,torf,4.0,,7,0,7,regular
MIL200507010,2005-07-01,2005,Friday,MIL06,MIL,PIT,21804,night,64,overcast,,ltor,11.0,,8,4,12,regular
MIN200507010,2005-07-01,2005,Friday,MIN03,MIN,TBA,23428,night,70,,,ltor,0.0,,7,4,11,regular
NYN200507010,2005-07-01,2005,Friday,NYC17,NYN,FLO,44853,night,73,overcast,,tolf,11.0,,7,6,13,regular
OAK200507010,2005-07-01,2005,Friday,OAK01,OAK,CHA,15293,night,63,sunny,,ltor,14.0,,6,2,8,regular
PHI200507010,2005-07-01,2005,Friday,PHI13,PHI,ATL,45004,night,86,,drizzle,tocf,14.0,wet,1,9,10,regular
SDN200507010,2005-07-01,2005,Friday,SAN02,SDN,SFN,41847,night,69,sunny,,ltor,7.0,,2,3,5,regular
SEA200507010,2005-07-01,2005,Friday,SEA03,SEA,TEX,37270,night,64,,,ltor,2.0,,2,6,8,regular
SLN200507010,2005-07-01,2005,Friday,STL09,SLN,COL,40128,night,84,cloudy,,tocf,9.0,,6,0,6,regular
BAL200507020,2005-07-02,2005,Saturday,BAL12,BAL,CLE,38059,day,85,cloudy,,tocf,5.0,,4,0,4,regular
BOS200507020,2005-07-02,2005,Saturday,BOS07,BOS,TOR,35268,night,80,cloudy,,fromlf,10.0,,6,4,10,regular
CHN200507020,2005-07-02,2005,Saturday,CHI11,CHN,WAS,40488,day,70,cloudy,,fromlf,12.0,,2,4,6,regular
CIN200507021,2005-07-02,2005,Saturday,CIN09,CIN,HOU,0,day,79,cloudy,,torf,8.0,,3,4,7,regular
CIN200507022,2005-07-02,2005,Saturday,CIN09,CIN,HOU,28236,night,78,cloudy,,torf,3.0,,11,6,17,regular
DET200507020,2005-07-02,2005,Saturday,DET05,DET,NYA,41207,night,74,sunny,,torf,8.0,,4,8,12,regular
KCA200507020,2005-07-02,2005,Saturday,KAN06,KCA,ANA,16051,night,84,sunny,,rtol,9.0,,3,5,8,regular
LAN200507020,2005-07-02,2005,Saturday,LOS03,LAN,ARI,44457,day,78,sunny,,torf,5.0,,5,7,12,regular
MIL200507020,2005-07-02,2005,Saturday,MIL06,MIL,PIT,29052,night,68,cloudy,,fromcf,10.0,,5,3,8,regular
MIN200507020,2005-07-02,2005,Saturday,MIN03,MIN,TBA,26393,night,70,,,torf,0.0,,4,1,5,regular
NYN200507020,2005-07-02,2005,Saturday,NYC17,NYN,FLO,41290,day,80,cloudy,,ltor,10.0,,3,7,10,regular
OAK200507020,2005-07-02,2005,Saturday,OAK01,OAK,CHA,45712,night,65,sunny,,ltor,16.0,,3,5,8,regular
PHI200507020,2005-07-02,2005,Saturday,PHI13,PHI,ATL,29205,day,80,sunny,,fromcf,8.0,,6,3,9,regular
SDN200507020,2005-07-02,2005,Saturday,SAN02,SDN,SFN,42524,night,67,sunny,,torf,8.0,,5,3,8,regular
SEA200507020,2005-07-02,2005,Saturday,SEA03,SEA,TEX,34209,day,64,,,unknown,0.0,,5,6,11,regular
SLN200507020,2005-07-02,2005,Saturday,STL09,SLN,COL,47913,night,83,cloudy,,tocf,7.0,,1,3,4,regular
BAL200507030,2005-07-03,2005,Sunday,BAL12,BAL,CLE,41655,night,85,,,fromlf,8.0,,4,9,13,regular
BOS200507030,2005-07-03,2005,Sunday,BOS07,BOS,TOR,34794,day,76,sunny,,rtol,11.0,,2,5,7,regular
CHN200507030,2005-07-03,2005,Sunday,CHI11,CHN,WAS,40006,day,76,sunny,,rtol,8.0,,4,5,9,regular
CIN200507030,2005-07-03,2005,Sunday,CIN09,CIN,HOU,27506,day,83,sunny,,torf,1.0,,0,9,9,regular
DET200507030,2005-07-03,2005,Sunday,DET05,DET,NYA,40056,day,76,cloudy,,rtol,6.0,,0,1,1,regular
KCA200507030,2005-07-03,2005,Sunday,KAN06,KCA,ANA,14872,night,88,cloudy,,rtol,17.0,,0,5,5,regular
LAN200507030,2005-07-03,2005,Sunday,LOS03,LAN,ARI,55868,night,69,sunny,,tocf,5.0,,3,10,13,regular
MIL200507030,2005-07-03,2005,Sunday,MIL06,MIL,PIT,28323,day,78,sunny,,fromcf,10.0,,10,11,21,regular
MIN200507030,2005-07-03,2005,Sunday,MIN03,MIN,TBA,28757,day,70,,,ltor,0.0,,3,2,5,regular
NYN200507030,2005-07-03,2005,Sunday,NYC17,NYN,FLO,37824,day,74,sunny,,fromcf,13.0,,0,3,3,regular
OAK200507030,2005-07-03,2005,Sunday,OAK01,OAK,CHA,22596,day,67,sunny,,ltor,12.0,,7,2,9,regular
PHI200507030,2005-07-03,2005,Sunday,PHI13,PHI,ATL,39732,night,79,cloudy,,rtol,9.0,,3,4,7,regular
SDN200507030,2005-07-03,2005,Sunday,SAN02,SDN,SFN,42536,day,72,sunny,,ltor,10.0,,9,6,15,regular
SEA200507030,2005-07-03,2005,Sunday,SEA03,SEA,TEX,34397,day,69,cloudy,,ltor,2.0,,2,1,3,regular
SLN200507030,2005-07-03,2005,Sunday,STL09,SLN,COL,47811,day,85,cloudy,,rtol,10.0,,5,4,9,regular
ANA200507040,2005-07-04,2005,Monday,ANA01,ANA,MIN,44008,night,73,sunny,,tocf,6.0,,5,7,12,regular
ARI200507040,2005-07-04,2005,Monday,PHO01,ARI,SLN,31197,day,81,dome,none,fromcf,0.0,dry,3,10,13,regular
ATL200507040,2005-07-04,2005,Monday,ATL02,ATL,CHN,52274,night,81,,drizzle,fromcf,9.0,wet,4,0,4,regular
CHA200507040,2005-07-04,2005,Monday,CHI12,CHA,TBA,37351,night,72,,,rtol,8.0,,10,8,18,regular
CLE200507041,2005-07-04,2005,Monday,CLE08,CLE,DET,26869,day,90,cloudy,,torf,7.0,,9,3,12,regular
CLE200507042,2005-07-04,2005,Monday,CLE08,CLE,DET,33599,night,90,cloudy,,tocf,10.0,,6,0,6,regular
COL200507040,2005-07-04,2005,Monday,DEN02,COL,LAN,48538,night,82,cloudy,,fromcf,4.0,,3,4,7,regular
FLO200507040,2005-07-04,2005,Monday,MIA01,FLO,MIL,24207,night,89,sunny,,rtol,11.0,,2,3,5,regular
HOU200507040,2005-07-04,2005,Monday,HOU03,HOU,SDN,40550,day,72,dome,none,rtol,0.0,dry,4,1,5,regular
KCA200507040,2005-07-04,2005,Monday,KAN06,KCA,SEA,23562,night,82,sunny,,fromcf,7.0,,0,6,6,regular
NYA200507040,2005-07-04,2005,Monday,NYC16,NYA,BAL,53844,day,76,cloudy,,tolf,11.0,,13,8,21,regular
PIT200507040,2005-07-04,2005,Monday,PIT08,PIT,PHI,37259,day,86,cloudy,,rtol,8.0,,1,12,13,regular
SFN200507040,2005-07-04,2005,Monday,SFO03,SFN,CIN,40333,day,69,sunny,,rtol,12.0,,10,11,21,regular
TEX200507040,2005-07-04,2005,Monday,ARL02,TEX,BOS,50492,night,95,sunny,,fromlf,18.0,,6,5,11,regular
WAS200507040,2005-07-04,2005,Monday,WAS10,WAS,NYN,44331,day,88,sunny,,tocf,5.0,,2,5,7,regular
ANA200507050,2005-07-05,2005,Tuesday,ANA01,ANA,MIN,42335,night,76,sunny,,tocf,7.0,,2,1,3,regular
ARI200507050,2005-07-05,2005,Tuesday,PHO01,ARI,SLN,23590,night,80,dome,none,unknown,0.0,dry,1,7,8,regular
ATL200507050,2005-07-05,2005,Tuesday,ATL02,ATL,CHN,34698,night,83,cloudy,,ltor,9.0,,5,1,6,regular
CHA200507050,2005-07-05,2005,Tuesday,CHI12,CHA,TBA,21555,night,75,,,ltor,11.0,,6,4,10,regular
CLE200507050,2005-07-05,2005,Tuesday,CLE08,CLE,DET,18478,night,80,cloudy,,ltor,6.0,,2,3,5,regular
COL200507050,2005-07-05,2005,Tuesday,DEN02,COL,LAN,20063,night,82,cloudy,,fromlf,5.0,,6,1,7,regular
FLO200507050,2005-07-05,2005,Tuesday,MIA01,FLO,MIL,16441,night,88,sunny,,fromcf,10.0,,4,6,10,regular
HOU200507050,2005-07-05,2005,Tuesday,HOU03,HOU,SDN,27307,night,72,dome,none,tocf,0.0,dry,6,2,8,regular
KCA200507050,2005-07-05,2005,Tuesday,KAN06,KCA,SEA,10658,night,83,cloudy,,unknown,0.0,,8,6,14,regular
NYA200507050,2005-07-05,2005,Tuesday,NYC16,NYA,BAL,55276,day,83,cloudy,,ltor,9.0,,12,3,15,regular
PIT200507050,2005-07-05,2005,Tuesday,PIT08,PIT,PHI,13442,night,72,,,tocf,6.0,,3,0,3,regular
SFN200507050,2005-07-05,2005,Tuesday,SFO03,SFN,CIN,36254,night,59,overcast,,tocf,15.0,,4,7,11,regular
TEX200507050,2005-07-05,2005,Tuesday,ARL02,TEX,BOS,33356,night,91,sunny,,torf,3.0,,4,7,11,regular
TOR200507050,2005-07-05,2005,Tuesday,TOR02,TOR,OAK,21667,night,73,cloudy,,fromlf,12.0,,7,10,17,regular
WAS200507050,2005-07-05,2005,Tuesday,WAS10,WAS,NYN,35087,night,74,overcast,,rtol,7.0,,3,2,5,regular
ANA200507060,2005-07-06,2005,Wednesday,ANA01,ANA,MIN,41534,day,77,sunny,,tolf,7.0,,7,6,13,regular
ARI200507060,2005-07-06,2005,Wednesday,PHO01,ARI,SLN,21076,night,82,dome,none,tolf,0.0,dry,1,2,3,regular
CHA200507060,2005-07-06,2005,Wednesday,CHI12,CHA,TBA,24773,night,72,cloudy,,fromlf,12.0,,7,2,9,regular
CLE200507060,2005-07-06,2005,Wednesday,CLE08,CLE,DET,22539,night,77,cloudy,,fromcf,10.0,,3,7,10,regular
COL200507060,2005-07-06,2005,Wednesday,DEN02,COL,LAN,21603,night,86,cloudy,,rtol,5.0,,5,9,14,regular
FLO200507060,2005-07-06,2005,Wednesday,MIA01,FLO,MIL,17079,night,88,sunny,,fromcf,10.0,,5,4,9,regular
HOU200507060,2005-07-06,2005,Wednesday,HOU03,HOU,SDN,29774,night,72,dome,none,rtol,0.0,dry,5,4,9,regular
KCA200507060,2005-07-06,2005,Wednesday,KAN06,KCA,SEA,12206,night,83,cloudy,,tolf,6.0,,5,1,6,regular
PIT200507060,2005-07-06,2005,Wednesday,PIT08,PIT,PHI,19961,night,77,cloudy,,rtol,3.0,,0,5,5,regular
SFN200507060,2005-07-06,2005,Wednesday,SFO03,SFN,CIN,33666,night,62,sunny,,tocf,23.0,,7,2,9,regular
TEX200507060,2005-07-06,2005,Wednesday,ARL02,TEX,BOS,34962,night,91,sunny,,torf,4.0,,4,7,11,regular
TOR200507060,2005-07-06,2005,Wednesday,TOR02,TOR,OAK,21208,night,75,cloudy,,torf,5.0,,8,0,8,regular
WAS200507060,2005-07-06,2005,Wednesday,WAS10,WAS,NYN,38148,night,84,cloudy,,ltor,5.0,,3,5,8,regular
ANA200507070,2005-07-07,2005,Thursday,ANA01,ANA,SEA,43747,night,73,sunny,,tocf,5.0,,2,10,12,regular
ARI200507070,2005-07-07,2005,Thursday,PHO01,ARI,SLN,21959,night,81,dome,none,tocf,0.0,dry,2,1,3,regular
ATL200507071,2005-07-07,2005,Thursday,ATL02,ATL,CHN,32711,day,73,overcast,,rtol,7.0,,6,0,6,regular
ATL200507072,2005-07-07,2005,Thursday,ATL02,ATL,CHN,34847,night,75,cloudy,,ltor,10.0,,9,4,13,regular
BAL200507070,2005-07-07,2005,Thursday,BAL12,BAL,BOS,47389,night,82,,,unknown,9.0,,3,1,4,regular
COL200507070,2005-07-07,2005,Thursday,DEN02,COL,LAN,21739,day,93,cloudy,,fromcf,6.0,,8,5,13,regular
FLO200507070,2005-07-07,2005,Thursday,MIA01,FLO,MIL,33897,day,91,cloudy,,fromcf,14.0,,11,3,14,regular
HOU200507070,2005-07-07,2005,Thursday,HOU03,HOU,SDN,28810,night,72,dome,none,fromlf,0.0,dry,5,7,12,regular
KCA200507070,2005-07-07,2005,Thursday,KAN06,KCA,MIN,12662,night,86,cloudy,,rtol,6.0,,8,5,13,regular
NYA200507070,2005-07-07,2005,Thursday,NYC16,NYA,CLE,52201,night,72,,,fromlf,9.0,,7,2,9,regular
PIT200507070,2005-07-07,2005,Thursday,PIT08,PIT,PHI,20942,night,74,overcast,,fromlf,4.0,,2,1,3,regular
SFN200507070,2005-07-07,2005,Thursday,SFO03,SFN,CIN,35543,night,63,sunny,,tocf,13.0,,5,1,6,regular
TBA200507070,2005-07-07,2005,Thursday,STP01,TBA,DET,9174,night,72,dome,,fromlf,0.0,,4,6,10,regular
TOR200507070,2005-07-07,2005,Thursday,TOR02,TOR,OAK,22339,night,77,sunny,,tolf,12.0,,4,2,6,regular
WAS200507070,2005-07-07,2005,Thursday,WAS10,WAS,NYN,44492,day,83,overcast,,rtol,5.0,,2,3,5,regular
ANA200507080,2005-07-08,2005,Friday,ANA01,ANA,SEA,43853,night,70,sunny,,tocf,6.0,,4,10,14,regular
ARI200507080,2005-07-08,2005,Friday,PHO01,ARI,CIN,23267,night,80,dome,none,torf,0.0,dry,3,4,7,regular
ATL200507080,2005-07-08,2005,Friday,ATL02,ATL,MIL,29402,night,87,sunny,,fromlf,6.0,,2,1,3,regular
BAL200507080,2005-07-08,2005,Friday,BAL12,BAL,BOS,49174,night,81,cloudy,,ltor,5.0,,2,7,9,regular
CHA200507080,2005-07-08,2005,Friday,CHI12,CHA,OAK,33623,night,77,sunny,,ltor,9.0,,2,4,6,regular
COL200507080,2005-07-08,2005,Friday,DEN02,COL,SDN,23301,night,84,,,tocf,8.0,,2,12,14,regular
FLO200507080,2005-07-08,2005,Friday,MIA01,FLO,CHN,17897,night,82,,,torf,18.0,,6,9,15,regular
HOU200507080,2005-07-08,2005,Friday,HOU03,HOU,LAN,36176,night,100,dome,none,fromlf,0.0,dry,3,2,5,regular
KCA200507080,2005-07-08,2005,Friday,KAN06,KCA,MIN,20554,night,87,sunny,,rtol,10.0,,4,5,9,regular
NYA200507080,2005-07-08,2005,Friday,NYC16,NYA,CLE,52938,night,64,,rain,fromlf,16.0,wet,5,4,9,regular
PHI200507080,2005-07-08,2005,Friday,PHI13,PHI,WAS,44688,night,69,overcast,,fromcf,15.0,,7,8,15,regular
PIT200507080,2005-07-08,2005,Friday,PIT08,PIT,NYN,32563,night,75,cloudy,,ltor,6.0,,6,5,11,regular
SFN200507080,2005-07-08,2005,Friday,SFO03,SFN,SLN,41405,night,63,overcast,,tocf,20.0,,1,3,4,regular
TBA200507080,2005-07-08,2005,Friday,STP01,TBA,DET,10582,night,72,dome,,fromlf,0.0,,3,7,10,regular
TEX200507080,2005-07-08,2005,Friday,ARL02,TEX,TOR,30242,night,91,sunny,,ltor,8.0,,7,6,13,regular
ANA200507090,2005-07-09,2005,Saturday,ANA01,ANA,SEA,44012,night,71,sunny,,tocf,7.0,,3,6,9,regular
ARI200507090,2005-07-09,2005,Saturday,PHO01,ARI,CIN,27663,night,80,dome,none,rtol,0.0,dry,2,6,8,regular
ATL200507090,2005-07-09,2005,Saturday,ATL02,ATL,MIL,40514,night,75,overcast,,rtol,15.0,,6,9,15,regular
BAL200507090,2005-07-09,2005,Saturday,BAL12,BAL,BOS,49331,day,85,cloudy,,ltor,7.0,,9,1,10,regular
CHA200507090,2005-07-09,2005,Saturday,CHI12,CHA,OAK,38318,night,78,sunny,,fromlf,13.0,,1,10,11,regular
COL200507090,2005-07-09,2005,Saturday,DEN02,COL,SDN,30228,night,86,cloudy,,tolf,6.0,,1,0,1,regular
FLO200507090,2005-07-09,2005,Saturday,MIA01,FLO,CHN,22863,night,82,,,rtol,26.0,,2,8,10,regular
HOU200507090,2005-07-09,2005,Saturday,HOU03,HOU,LAN,37196,day,72,dome,none,tocf,0.0,dry,4,2,6,regular
KCA200507090,2005-07-09,2005,Saturday,KAN06,KCA,MIN,26023,night,90,sunny,,rtol,14.0,,12,8,20,regular
NYA200507090,2005-07-09,2005,Saturday,NYC16,NYA,CLE,54366,day,82,,,tocf,19.0,,7,8,15,regular
PHI200507090,2005-07-09,2005,Saturday,PHI13,PHI,WAS,33365,day,83,cloudy,,ltor,14.0,,1,0,1,regular
PIT200507090,2005-07-09,2005,Saturday,PIT08,PIT,NYN,36708,night,79,cloudy,,torf,9.0,,11,4,15,regular
SFN200507090,2005-07-09,2005,Saturday,SFO03,SFN,SLN,42423,day,68,cloudy,,tolf,16.0,,2,0,2,regular
TBA200507090,2005-07-09,2005,Saturday,STP01,TBA,DET,9320,night,72,dome,,tocf,0.0,,5,4,9,regular
TEX200507090,2005-07-09,2005,Saturday,ARL02,TEX,TOR,36285,night,91,sunny,,ltor,10.0,,12,10,22,regular
ANA200507100,2005-07-10,2005,Sunday,ANA01,ANA,SEA,41657,day,77,sunny,,tocf,7.0,,4,7,11,regular
ARI200507100,2005-07-10,2005,Sunday,PHO01,ARI,CIN,24414,day,78,dome,none,ltor,0.0,dry,2,0,2,regular
ATL200507100,2005-07-10,2005,Sunday,ATL02,ATL,MIL,24916,day,76,overcast,,rtol,16.0,,4,8,12,regular
BAL200507100,2005-07-10,2005,Sunday,BAL12,BAL,BOS,49828,day,93,sunny,,fromcf,5.0,,4,1,5,regular
CHA200507100,2005-07-10,2005,Sunday,CHI12,CHA,OAK,33221,day,85,sunny,,fromlf,14.0,,8,9,17,regular
COL200507100,2005-07-10,2005,Sunday,DEN02,COL,SDN,23386,day,93,cloudy,,fromlf,5.0,,5,8,13,regular
FLO200507100,2005-07-10,2005,Sunday,MIA01,FLO,CHN,20267,day,85,overcast,,ltor,14.0,,2,9,11,regular
HOU200507100,2005-07-10,2005,Sunday,HOU03,HOU,LAN,39177,day,72,dome,none,ltor,0.0,dry,6,5,11,regular
KCA200507100,2005-07-10,2005,Sunday,KAN06,KCA,MIN,17094,day,88,cloudy,,tolf,9.0,,2,3,5,regular
NYA200507100,2005-07-10,2005,Sunday,NYC16,NYA,CLE,54256,day,83,cloudy,,ltor,16.0,,9,4,13,regular
PHI200507100,2005-07-10,2005,Sunday,PHI13,PHI,WAS,34124,day,85,sunny,,ltor,8.0,,5,4,9,regular
PIT200507100,2005-07-10,2005,Sunday,PIT08,PIT,NYN,26551,day,83,sunny,,fromlf,4.0,,1,6,7,regular
SFN200507100,2005-07-10,2005,Sunday,SFO03,SFN,SLN,41925,night,67,sunny,,tocf,23.0,,3,4,7,regular
TBA200507100,2005-07-10,2005,Sunday,STP01,TBA,DET,15223,day,72,dome,,ltor,0.0,,4,9,13,regular
TEX200507100,2005-07-10,2005,Sunday,ARL02,TEX,TOR,25767,day,89,cloudy,,fromlf,2.0,,9,8,17,regular
ALS200507120,2005-07-12,2005,Tuesday,DET05,ALS,NLS,41617,night,84,sunny,,fromlf,12.0,,7,5,12,allstar
BOS200507140,2005-07-14,2005,Thursday,BOS07,BOS,NYA,35232,night,85,cloudy,,tocf,13.0,,6,8,14,regular
CHN200507140,2005-07-14,2005,Thursday,CHI11,CHN,PIT,38902,day,77,sunny,,fromcf,15.0,,5,1,6,regular
CLE200507140,2005-07-14,2005,Thursday,CLE08,CLE,CHA,21472,night,78,overcast,,unknown,0.0,,0,1,1,regular
DET200507140,2005-07-14,2005,Thursday,DET05,DET,KCA,18922,night,83,sunny,,ltor,14.0,,9,12,21,regular
LAN200507140,2005-07-14,2005,Thursday,LOS03,LAN,SFN,46234,night,75,cloudy,,tocf,3.0,,3,4,7,regular
MIL200507140,2005-07-14,2005,Thursday,MIL06,MIL,WAS,30611,day,79,cloudy,,ltor,11.0,,4,2,6,regular
MIN200507140,2005-07-14,2005,Thursday,MIN03,MIN,ANA,21979,night,70,,,unknown,0.0,,2,3,5,regular
NYN200507140,2005-07-14,2005,Thursday,NYC17,NYN,ATL,43319,night,79,cloudy,,tolf,11.0,,6,3,9,regular
OAK200507140,2005-07-14,2005,Thursday,OAK01,OAK,TEX,17987,night,71,sunny,,tolf,15.0,,6,0,6,regular
PHI200507140,2005-07-14,2005,Thursday,PHI13,PHI,FLO,29660,night,80,overcast,,tocf,6.0,,13,7,20,regular
SDN200507140,2005-07-14,2005,Thursday,SAN02,SDN,ARI,38322,night,67,cloudy,,torf,9.0,,0,6,6,regular
SEA200507140,2005-07-14,2005,Thursday,SEA03,SEA,BAL,36316,night,73,cloudy,,ltor,4.0,,3,5,8,regular
TOR200507140,2005-07-14,2005,Thursday,TOR02,TOR,TBA,20010,night,75,overcast,,ltor,8.0,,0,3,3,regular
BOS200507150,2005-07-15,2005,Friday,BOS07,BOS,NYA,35083,night,76,cloudy,,fromcf,6.0,,17,1,18,regular
CHN200507150,2005-07-15,2005,Friday,CHI11,CHN,PIT,39512,day,78,sunny,,fromcf,10.0,,11,1,12,regular
CIN200507150,2005-07-15,2005,Friday,CIN09,CIN,COL,21116,night,82,overcast,,rtol,7.0,,4,3,7,regular
CLE200507150,2005-07-15,2005,Friday,CLE08,CLE,CHA,29684,night,80,overcast,,fromcf,2.0,,1,7,8,regular
DET200507150,2005-07-15,2005,Friday,DET05,DET,KCA,30807,night,87,sunny,,ltor,11.0,,4,1,5,regular
LAN200507150,2005-07-15,2005,Friday,LOS03,LAN,SFN,51057,night,70,cloudy,,tocf,4.0,,0,6,6,regular
MIL200507150,2005-07-15,2005,Friday,MIL06,MIL,WAS,40690,night,79,sunny,,ltor,6.0,,4,3,7,regular
MIN200507150,2005-07-15,2005,Friday,MIN03,MIN,ANA,25920,night,73,,,unknown,0.0,,2,3,5,regular
NYN200507150,2005-07-15,2005,Friday,NYC17,NYN,ATL,34444,night,80,cloudy,,rtol,10.0,,1,2,3,regular
OAK200507150,2005-07-15,2005,Friday,OAK01,OAK,TEX,22423,night,74,sunny,,ltor,14.0,,7,2,9,regular
PHI200507150,2005-07-15,2005,Friday,PHI13,PHI,FLO,30233,night,78,overcast,,rtol,15.0,,7,9,16,regular
SDN200507150,2005-07-15,2005,Friday,SAN02,SDN,ARI,43555,night,68,sunny,,ltor,7.0,,10,7,17,regular
SEA200507150,2005-07-15,2005,Friday,SEA03,SEA,BAL,39044,night,64,,,fromlf,2.0,,3,6,9,regular
SLN200507150,2005-07-15,2005,Friday,STL09,SLN,HOU,48420,night,83,,,ltor,12.0,,4,3,7,regular
TOR200507150,2005-07-15,2005,Friday,TOR02,TOR,TBA,20841,night,86,cloudy,,rtol,12.0,,11,6,17,regular
BOS200507160,2005-07-16,2005,Saturday,BOS07,BOS,NYA,34694,day,82,cloudy,,tolf,7.0,,4,7,11,regular
CHN200507160,2005-07-16,2005,Saturday,CHI11,CHN,PIT,39790,day,80,sunny,,fromcf,12.0,,0,3,3,regular
CIN200507160,2005-07-16,2005,Saturday,CIN09,CIN,COL,28951,night,81,cloudy,,rtol,14.0,,7,6,13,regular
CLE200507160,2005-07-16,2005,Saturday,CLE08,CLE,CHA,27114,day,90,cloudy,,torf,9.0,,5,7,12,regular
DET200507160,2005-07-16,2005,Saturday,DET05,DET,KCA,29482,night,80,overcast,,unknown,2.0,,5,3,8,regular
LAN200507160,2005-07-16,2005,Saturday,LOS03,LAN,SFN,48490,day,84,sunny,,tocf,5.0,,5,4,9,regular
MIL200507160,2005-07-16,2005,Saturday,MIL06,MIL,WAS,45079,night,84,sunny,,fromlf,7.0,,3,5,8,regular
MIN200507160,2005-07-16,2005,Saturday,MIN03,MIN,ANA,34009,night,74,,,unknown,0.0,,5,4,9,regular
NYN200507160,2005-07-16,2005,Saturday,NYC17,NYN,ATL,36078,night,81,,,rtol,10.0,,0,3,3,regular
OAK200507160,2005-07-16,2005,Saturday,OAK01,OAK,TEX,22826,day,71,sunny,,torf,7.0,,8,10,18,regular
PHI200507160,2005-07-16,2005,Saturday,PHI13,PHI,FLO,33268,night,77,,,rtol,6.0,,10,5,15,regular
SDN200507160,2005-07-16,2005,Saturday,SAN02,SDN,ARI,42330,night,70,sunny,,torf,8.0,,4,1,5,regular
SEA200507160,2005-07-16,2005,Saturday,SEA03,SEA,BAL,39282,night,70,cloudy,,tocf,7.0,,3,2,5,regular
SLN200507160,2005-07-16,2005,Saturday,STL09,SLN,HOU,48034,day,83,cloudy,,rtol,6.0,,4,2,6,regular
TOR200507160,2005-07-16,2005,Saturday,TOR02,TOR,TBA,24801,day,68,dome,none,tocf,0.0,dry,5,6,11,regular
BOS200507170,2005-07-17,2005,Sunday,BOS07,BOS,NYA,34802,night,82,,,tolf,6.0,,3,5,8,regular
CHN200507170,2005-07-17,2005,Sunday,CHI11,CHN,PIT,39391,day,90,cloudy,,rtol,7.0,,8,2,10,regular
CIN200507170,2005-07-17,2005,Sunday,CIN09,CIN,COL,20736,day,78,overcast,,unknown,0.0,,9,4,13,regular
CLE200507170,2005-07-17,2005,Sunday,CLE08,CLE,CHA,24548,day,86,overcast,,torf,6.0,,0,4,4,regular
DET200507170,2005-07-17,2005,Sunday,DET05,DET,KCA,24166,day,83,sunny,,tolf,7.0,,0,5,5,regular
LAN200507170,2005-07-17,2005,Sunday,LOS03,LAN,SFN,47719,day,78,sunny,,torf,5.0,,1,4,5,regular
MIL200507170,2005-07-17,2005,Sunday,MIL06,MIL,WAS,23543,day,87,cloudy,,fromcf,10.0,,5,3,8,regular
MIN200507170,2005-07-17,2005,Sunday,MIN03,MIN,ANA,30367,day,70,,,unknown,0.0,,1,2,3,regular
NYN200507170,2005-07-17,2005,Sunday,NYC17,NYN,ATL,34983,day,78,,,rtol,8.0,,8,1,9,regular
OAK200507170,2005-07-17,2005,Sunday,OAK01,OAK,TEX,25330,day,74,sunny,,ltor,13.0,,5,4,9,regular
PHI200507170,2005-07-17,2005,Sunday,PHI13,PHI,FLO,36419,day,85,cloudy,,rtol,5.0,,8,4,12,regular
